order_id;customer_id;order_date;status;payment_id;shipping_id;total_amount
10648;9315;23/05/2024;delivered;10648;10648;976.55
10649;7614;12/02/2025;delivered;10649;10649;455.85
10650;582;05/01/2025;delivered;10650;10650;13321.29
10651;1489;19/05/2025;delivered;10651;10651;21012.31
10652;7400;21/09/2024;delivered;10652;10652;8053.97
10653;8101;04/05/2024;delivered;10653;10653;3048.17
10654;8201;19/04/2024;delivered;10654;10654;1046.32
10655;4160;16/04/2024;delivered;10655;10655;1193.78
10656;7026;02/01/2024;shipped;10656;10656;3000.96
10657;9106;27/01/2024;cancelled;10657;10657;370.41
10658;5656;11/07/2025;delivered;10658;10658;1188.03
10659;9934;27/02/2025;shipped;10659;10659;7732.48
10660;1174;24/02/2024;shipped;10660;10660;665.6
10661;9116;21/12/2023;delivered;10661;10661;4448.9
10662;5749;12/04/2024;delivered;10662;10662;1672.69
10663;7875;07/08/2024;delivered;10663;10663;6551.92
10664;183;16/06/2025;shipped;10664;10664;1078.26
10665;8728;26/04/2024;shipped;10665;10665;11682.05
10666;9797;07/02/2024;delivered;10666;10666;10393.29
10667;2809;22/08/2025;delivered;10667;10667;2173.49
10668;8907;13/04/2025;delivered;10668;10668;88.12
10669;8531;12/10/2023;delivered;10669;10669;1283.5
10670;5804;18/12/2023;delivered;10670;10670;10007.07
10671;1656;18/04/2024;delivered;10671;10671;4427.64
10672;5441;02/01/2025;delivered;10672;10672;1535.2
10673;9151;29/03/2025;shipped;10673;10673;191.01
10674;9989;22/08/2024;shipped;10674;10674;587.65
10675;7654;03/03/2024;delivered;10675;10675;5708.32
10676;3190;13/07/2024;shipped;10676;10676;3255.16
10677;419;10/10/2024;shipped;10677;10677;1321.34
10678;5414;26/02/2025;shipped;10678;10678;712.44
10679;4984;16/05/2025;delivered;10679;10679;1541.53
10680;1635;28/01/2025;shipped;10680;10680;3129.57
10681;714;25/02/2025;shipped;10681;10681;3035.68
10682;8423;29/08/2025;cancelled;10682;10682;1693.62
10683;9530;13/11/2024;delivered;10683;10683;7329.7
10684;2930;16/03/2024;shipped;10684;10684;3005.88
10685;281;26/09/2024;cancelled;10685;10685;69.15
10686;5568;29/04/2024;delivered;10686;10686;9273.65
10687;826;05/04/2025;delivered;10687;10687;7929.21
10688;5650;29/07/2024;delivered;10688;10688;1162.42
10689;4672;19/03/2025;delivered;10689;10689;3918.61
10690;8655;17/04/2024;shipped;10690;10690;441.07
10691;6772;01/11/2023;delivered;10691;10691;11691.07
10692;5617;14/06/2024;delivered;10692;10692;9385.93
10693;745;04/12/2024;delivered;10693;10693;112.32
10694;1060;12/08/2025;delivered;10694;10694;625.24
10695;1156;01/07/2024;delivered;10695;10695;10366.88
10696;8229;06/08/2025;shipped;10696;10696;4539.81
10697;4187;18/12/2023;delivered;10697;10697;5872.6
10698;7459;12/11/2023;shipped;10698;10698;47.68
10699;1599;18/03/2025;delivered;10699;10699;19013.32
10700;2430;23/06/2025;delivered;10700;10700;3447.1
10701;8756;18/07/2024;shipped;10701;10701;3000.59
10702;5434;24/08/2024;delivered;10702;10702;4889.87
10703;774;15/08/2025;shipped;10703;10703;7254.06
10704;6260;24/05/2024;delivered;10704;10704;7146.64
10705;1148;04/01/2024;delivered;10705;10705;3148.86
10706;9800;13/01/2025;delivered;10706;10706;115.24
10707;6920;13/10/2023;pending;10707;10707;2220.05
10708;8103;07/04/2025;delivered;10708;10708;6817.94
10709;4903;30/01/2024;delivered;10709;10709;2612.34
10710;470;26/08/2024;shipped;10710;10710;65.48
10711;497;07/09/2025;delivered;10711;10711;5298.88
10712;9901;07/10/2023;delivered;10712;10712;1275.34
10713;3991;13/08/2024;shipped;10713;10713;18189.86
10714;5933;30/04/2025;delivered;10714;10714;1700.67
10715;8308;18/10/2024;delivered;10715;10715;379.38
10716;8551;05/08/2024;pending;10716;10716;5049.29
10717;2295;28/12/2023;delivered;10717;10717;2903.59
10718;7398;14/04/2025;shipped;10718;10718;9720.8
10719;9606;26/12/2024;delivered;10719;10719;419.01
10720;9185;04/08/2024;shipped;10720;10720;116.6
10721;4894;19/04/2024;delivered;10721;10721;2927.31
10722;4514;02/05/2025;cancelled;10722;10722;7410.72
10723;7487;07/12/2023;shipped;10723;10723;1513.09
10724;3015;09/07/2024;delivered;10724;10724;2219.91
10725;7172;02/03/2024;delivered;10725;10725;2291.82
10726;2101;23/01/2024;shipped;10726;10726;2240.03
10727;5336;15/02/2024;delivered;10727;10727;2899.74
10728;4495;27/08/2024;shipped;10728;10728;11990.35
10729;5436;22/06/2024;shipped;10729;10729;3134.23
10730;2300;18/10/2023;shipped;10730;10730;4453.07
10731;2796;14/09/2024;shipped;10731;10731;1211.37
10732;199;02/03/2025;delivered;10732;10732;4268.15
10733;5023;08/10/2024;shipped;10733;10733;1937.01
10734;7724;18/02/2024;shipped;10734;10734;153.8
10735;462;07/03/2024;delivered;10735;10735;4272.86
10736;1535;05/07/2024;delivered;10736;10736;406.54
10737;5247;04/06/2024;shipped;10737;10737;7768.66
10738;1479;26/09/2024;shipped;10738;10738;2859.27
10739;4269;06/03/2025;pending;10739;10739;3235.21
10740;8981;12/01/2025;pending;10740;10740;1993.96
10741;3276;01/11/2024;delivered;10741;10741;6890.2
10742;6437;01/02/2025;shipped;10742;10742;2510.57
10743;5519;12/06/2024;delivered;10743;10743;680.08
10744;9783;30/03/2025;delivered;10744;10744;4381.28
10745;5012;20/11/2023;delivered;10745;10745;1938.8
10746;1346;27/12/2023;shipped;10746;10746;51.45
10747;3472;12/05/2025;shipped;10747;10747;781.05
10748;1425;11/09/2025;shipped;10748;10748;1104.44
10749;7449;14/11/2024;shipped;10749;10749;4061.91
10750;3978;27/04/2024;shipped;10750;10750;11183.18
10751;3873;20/05/2024;pending;10751;10751;2008.33
10752;6230;01/05/2024;delivered;10752;10752;9837.42
10753;7822;13/02/2025;shipped;10753;10753;1320.27
10754;1740;03/09/2025;shipped;10754;10754;5701.51
10755;7049;27/01/2024;delivered;10755;10755;4651.31
10756;7975;15/06/2025;pending;10756;10756;8777.96
10757;9858;03/06/2024;shipped;10757;10757;5184.28
10758;4532;27/07/2024;delivered;10758;10758;7031.99
10759;8546;05/04/2024;shipped;10759;10759;663.96
10760;8765;19/11/2023;delivered;10760;10760;3617.3
10761;1434;29/06/2024;delivered;10761;10761;2249.7
10762;6999;15/09/2024;delivered;10762;10762;3860.04
10763;968;05/03/2025;shipped;10763;10763;779.8
10764;318;25/07/2024;shipped;10764;10764;2013.3
10765;8939;15/09/2024;pending;10765;10765;2447.54
10766;8050;20/03/2025;delivered;10766;10766;1297.14
10767;9761;16/10/2023;delivered;10767;10767;2462.92
10768;234;13/05/2024;delivered;10768;10768;4382.49
10769;5743;11/03/2025;delivered;10769;10769;1948.47
10770;3673;02/09/2025;cancelled;10770;10770;14.79
10771;7685;26/01/2024;delivered;10771;10771;413.08
10772;5720;25/12/2024;delivered;10772;10772;8147.24
10773;6321;02/09/2025;delivered;10773;10773;146.23
10774;1174;26/07/2024;delivered;10774;10774;10621.7
10775;9983;30/06/2024;delivered;10775;10775;165.93
10776;1569;26/03/2024;shipped;10776;10776;5998.6
10777;3693;09/11/2023;shipped;10777;10777;317.02
10778;477;08/08/2025;delivered;10778;10778;4702.5
10779;208;05/01/2025;delivered;10779;10779;0
10780;3689;06/03/2024;cancelled;10780;10780;752.86
10781;4625;11/12/2024;delivered;10781;10781;2101.84
10782;7449;05/09/2024;delivered;10782;10782;9824.58
10783;2405;19/03/2024;delivered;10783;10783;352.06
10784;4928;11/01/2024;delivered;10784;10784;1219.95
10785;3754;10/01/2025;delivered;10785;10785;7398.45
10786;9675;28/04/2025;delivered;10786;10786;1410.37
10787;8644;21/05/2024;shipped;10787;10787;2786.09
10788;9172;02/03/2025;shipped;10788;10788;1140.05
10789;8259;07/01/2024;delivered;10789;10789;486.52
10790;3704;28/11/2023;delivered;10790;10790;11259.25
10791;2386;21/08/2025;delivered;10791;10791;12275.81
10792;6014;22/12/2024;pending;10792;10792;5691.73
10793;4287;20/07/2025;delivered;10793;10793;2499.51
10794;7480;22/06/2024;delivered;10794;10794;1752.83
10795;3555;17/11/2024;delivered;10795;10795;926.97
10796;6822;19/11/2024;delivered;10796;10796;3204.78
10797;8445;10/03/2025;delivered;10797;10797;5788.67
10798;6229;13/04/2025;delivered;10798;10798;234.73
10799;9850;02/05/2024;delivered;10799;10799;1103.34
10800;7268;20/12/2023;delivered;10800;10800;899.15
10801;2977;13/08/2025;delivered;10801;10801;4868.83
10802;7662;03/10/2023;delivered;10802;10802;542.88
10803;5726;13/05/2025;delivered;10803;10803;16961.8
10804;1266;02/10/2023;cancelled;10804;10804;0
10805;331;22/08/2025;delivered;10805;10805;1772.48
10806;2730;05/04/2024;delivered;10806;10806;3134.95
10807;4206;23/08/2024;delivered;10807;10807;3514.72
10808;3509;08/12/2024;delivered;10808;10808;5804.14
10809;6813;04/05/2025;delivered;10809;10809;13801.46
10810;85;25/10/2023;shipped;10810;10810;471.59
10811;3901;26/09/2023;delivered;10811;10811;27302.25
10812;7677;16/05/2024;delivered;10812;10812;3070.78
10813;6861;30/06/2025;delivered;10813;10813;1258.16
10814;7060;25/05/2025;delivered;10814;10814;4166.35
10815;5244;27/01/2024;delivered;10815;10815;6891.14
10816;4489;02/02/2025;delivered;10816;10816;2960.36
10817;3428;28/12/2024;delivered;10817;10817;0
10818;5587;02/09/2024;shipped;10818;10818;6786.71
10819;2843;22/07/2024;shipped;10819;10819;4256.77
10820;7423;16/02/2024;delivered;10820;10820;738.95
10821;4512;25/06/2024;delivered;10821;10821;9325.37
10822;9135;29/05/2025;delivered;10822;10822;4540.92
10823;7660;16/08/2025;shipped;10823;10823;6192.25
10824;1007;22/06/2024;delivered;10824;10824;5429.89
10825;5478;18/03/2024;delivered;10825;10825;3031.87
10826;882;04/02/2025;pending;10826;10826;8036.77
10827;2545;03/02/2024;shipped;10827;10827;4348.18
10828;2509;22/08/2024;delivered;10828;10828;2670.89
10829;6008;20/05/2024;delivered;10829;10829;1001.65
10830;6255;26/03/2025;delivered;10830;10830;1727.88
10831;408;23/10/2023;delivered;10831;10831;2517.05
10832;1124;03/09/2024;cancelled;10832;10832;4031.05
10833;9483;12/02/2024;delivered;10833;10833;956.63
10834;2455;04/12/2023;delivered;10834;10834;764.78
10835;9719;23/12/2024;delivered;10835;10835;0
10836;8441;03/09/2025;delivered;10836;10836;3398.8
10837;7913;23/03/2025;delivered;10837;10837;11580.18
10838;1949;04/02/2025;delivered;10838;10838;3980.66
10839;7101;13/07/2025;delivered;10839;10839;3023.26
10840;8409;05/08/2024;delivered;10840;10840;4629.43
10841;1189;04/03/2025;shipped;10841;10841;6827.11
10842;59;28/12/2024;delivered;10842;10842;2470.93
10843;49;25/06/2025;pending;10843;10843;293.63
10844;3810;28/05/2025;delivered;10844;10844;11806.99
10845;7011;14/05/2025;delivered;10845;10845;6471.98
10846;7111;14/04/2024;pending;10846;10846;18531.3
10847;1393;11/11/2024;delivered;10847;10847;593.49
10848;3837;13/10/2023;delivered;10848;10848;3933.97
10849;4648;10/06/2025;shipped;10849;10849;752.37
10850;9978;24/11/2024;cancelled;10850;10850;5426.53
10851;2915;10/10/2023;shipped;10851;10851;5173.23
10852;4221;05/08/2024;delivered;10852;10852;1162.53
10853;9881;04/05/2025;delivered;10853;10853;2012.84
10854;9650;18/02/2025;delivered;10854;10854;4826.07
10855;1325;22/06/2025;shipped;10855;10855;2905.97
10856;6598;19/09/2023;shipped;10856;10856;1522.37
10857;2699;16/12/2023;delivered;10857;10857;74.58
10858;5615;14/09/2025;delivered;10858;10858;2173.63
10859;5186;13/09/2024;delivered;10859;10859;3577.43
10860;9767;10/09/2025;shipped;10860;10860;13717.4
10861;4037;30/05/2025;shipped;10861;10861;3161.53
10862;3715;03/12/2023;delivered;10862;10862;11206.35
10863;4400;30/03/2025;delivered;10863;10863;1752.77
10864;6128;22/06/2025;delivered;10864;10864;4192.59
10865;3140;13/04/2024;delivered;10865;10865;741.14
10866;9208;04/11/2023;shipped;10866;10866;4216.16
10867;3340;30/06/2025;shipped;10867;10867;2276.55
10868;1697;18/06/2024;delivered;10868;10868;953.33
10869;4214;10/04/2024;delivered;10869;10869;2705.95
10870;8637;24/08/2024;delivered;10870;10870;1889.73
10871;7070;01/10/2024;shipped;10871;10871;13121.73
10872;5381;18/03/2024;delivered;10872;10872;5247.36
10873;4513;09/07/2025;delivered;10873;10873;2025.3
10874;5038;16/12/2024;delivered;10874;10874;16248.77
10875;5116;21/07/2025;delivered;10875;10875;1185.4
10876;9658;11/06/2025;pending;10876;10876;6790.71
10877;497;10/01/2024;delivered;10877;10877;442.8
10878;2654;27/07/2025;delivered;10878;10878;5975.59
10879;967;10/12/2023;delivered;10879;10879;8230.03
10880;9907;11/09/2024;shipped;10880;10880;1244.11
10881;941;17/02/2024;delivered;10881;10881;2253.36
10882;6834;11/04/2024;shipped;10882;10882;546.15
10883;6170;12/11/2024;shipped;10883;10883;5541.32
10884;5004;07/06/2024;delivered;10884;10884;435.93
10885;1169;12/08/2024;delivered;10885;10885;2190.9
10886;7806;21/06/2025;delivered;10886;10886;5908.71
10887;4842;14/04/2025;delivered;10887;10887;6206.38
10888;3558;04/08/2025;delivered;10888;10888;9785.58
10889;7636;25/06/2024;delivered;10889;10889;2498.05
10890;1821;01/05/2025;delivered;10890;10890;12255.22
10891;1351;08/04/2025;delivered;10891;10891;768.76
10892;8185;06/10/2024;delivered;10892;10892;2582.04
10893;5989;15/11/2024;delivered;10893;10893;5891.08
10894;9612;05/10/2023;delivered;10894;10894;5603.84
10895;6544;15/10/2024;delivered;10895;10895;4261
10896;7535;15/11/2024;shipped;10896;10896;0
10897;3561;26/08/2025;cancelled;10897;10897;4467.75
10898;7113;17/07/2025;delivered;10898;10898;0
10899;1360;20/12/2024;delivered;10899;10899;2449.06
10900;7535;18/09/2024;delivered;10900;10900;4880.89
10901;4449;12/02/2025;delivered;10901;10901;5082.37
10902;2752;25/09/2023;delivered;10902;10902;12816.5
10903;9986;28/04/2024;delivered;10903;10903;838.37
10904;4255;01/06/2024;delivered;10904;10904;8979.4
10905;1020;26/09/2024;shipped;10905;10905;368.95
10906;8594;03/12/2024;delivered;10906;10906;3549.56
10907;6359;01/05/2025;shipped;10907;10907;1680.32
10908;1704;03/06/2025;delivered;10908;10908;3347.71
10909;4376;12/11/2024;delivered;10909;10909;3430.45
10910;9032;13/01/2024;delivered;10910;10910;968.63
10911;1986;10/02/2025;shipped;10911;10911;2277.02
10912;6837;09/01/2025;delivered;10912;10912;11709.94
10913;4493;23/02/2024;delivered;10913;10913;14794.55
10914;1335;01/05/2025;delivered;10914;10914;7035.69
10915;2819;19/02/2024;shipped;10915;10915;9217.75
10916;567;01/04/2024;cancelled;10916;10916;627.46
10917;1497;13/04/2024;delivered;10917;10917;3654.79
10918;809;19/10/2023;shipped;10918;10918;3121.89
10919;8237;24/01/2025;delivered;10919;10919;8430.08
10920;5743;25/11/2024;delivered;10920;10920;2112
10921;5049;09/07/2024;delivered;10921;10921;1565.27
10922;1992;14/11/2024;delivered;10922;10922;8923.06
10923;2878;02/06/2024;delivered;10923;10923;2248.38
10924;3716;18/02/2025;shipped;10924;10924;3210.56
10925;2350;24/11/2024;delivered;10925;10925;4584.82
10926;3384;09/10/2024;shipped;10926;10926;3512.52
10927;4150;17/02/2024;delivered;10927;10927;4162.13
10928;1527;23/05/2024;shipped;10928;10928;8611.92
10929;4138;19/10/2023;delivered;10929;10929;1425.54
10930;6956;07/04/2025;delivered;10930;10930;1607.68
10931;2375;09/09/2024;delivered;10931;10931;8033.59
10932;7738;08/11/2024;delivered;10932;10932;8610.83
10933;5085;09/09/2024;pending;10933;10933;10649.89
10934;2451;01/02/2025;pending;10934;10934;77.44
10935;6310;19/01/2024;delivered;10935;10935;1954.1
10936;1036;26/08/2024;delivered;10936;10936;2144.31
10937;9087;31/10/2024;delivered;10937;10937;637.74
10938;9045;24/04/2025;delivered;10938;10938;4258.29
10939;7378;13/08/2025;shipped;10939;10939;1661.42
10940;4136;18/01/2025;shipped;10940;10940;1876.4
10941;7134;05/03/2024;delivered;10941;10941;4584.33
10942;638;22/09/2023;delivered;10942;10942;2079.33
10943;40;19/08/2025;cancelled;10943;10943;6887.28
10944;8421;11/11/2023;delivered;10944;10944;1307.55
10945;8793;17/10/2023;pending;10945;10945;7683.16
10946;326;13/03/2024;pending;10946;10946;3862.45
10947;1086;15/05/2025;delivered;10947;10947;12091.96
10948;3975;30/11/2024;shipped;10948;10948;2056.36
10949;3134;18/02/2024;shipped;10949;10949;8048.57
10950;232;29/11/2024;shipped;10950;10950;2263.33
10951;7876;04/09/2024;delivered;10951;10951;8523.83
10952;1435;28/09/2024;shipped;10952;10952;6870.98
10953;9164;28/08/2025;delivered;10953;10953;14495.12
10954;1313;17/03/2024;delivered;10954;10954;8265.92
10955;3459;22/07/2024;cancelled;10955;10955;4912.13
10956;9961;31/05/2025;cancelled;10956;10956;1379.68
10957;844;10/04/2025;delivered;10957;10957;2493.62
10958;5660;10/07/2025;delivered;10958;10958;3054.15
10959;379;28/09/2023;delivered;10959;10959;3168.87
10960;6525;31/03/2024;shipped;10960;10960;14745.07
10961;9249;01/05/2025;delivered;10961;10961;18265.56
10962;9679;27/06/2024;delivered;10962;10962;821.65
10963;9329;27/02/2024;delivered;10963;10963;3076.82
10964;3362;20/02/2025;delivered;10964;10964;226.79
10965;8872;07/05/2025;cancelled;10965;10965;0
10966;5717;21/11/2024;cancelled;10966;10966;11450.99
10967;7373;06/01/2025;delivered;10967;10967;884.57
10968;150;01/08/2024;delivered;10968;10968;1570.24
10969;1518;11/12/2023;delivered;10969;10969;445.32
10970;6293;05/03/2025;cancelled;10970;10970;2290.27
10971;1716;04/05/2024;delivered;10971;10971;5284.56
10972;9364;12/08/2024;pending;10972;10972;4635.83
10973;5593;02/12/2023;delivered;10973;10973;9025.32
10974;9544;30/11/2023;shipped;10974;10974;1190.22
10975;2958;01/03/2025;delivered;10975;10975;3977.74
10976;4378;04/08/2025;delivered;10976;10976;3099.21
10977;1277;28/06/2025;shipped;10977;10977;2020
10978;9432;29/12/2023;delivered;10978;10978;5822.33
10979;2183;02/06/2025;delivered;10979;10979;643.05
10980;4258;02/02/2025;delivered;10980;10980;423.73
10981;8499;08/05/2024;delivered;10981;10981;760.12
10982;8053;01/09/2025;delivered;10982;10982;1578.24
10983;1136;24/02/2024;cancelled;10983;10983;2251.34
10984;1943;18/08/2025;delivered;10984;10984;4277.01
10985;570;26/12/2024;shipped;10985;10985;3324.45
10986;690;16/08/2025;delivered;10986;10986;4753.78
10987;8163;21/04/2024;delivered;10987;10987;4116.98
10988;3083;26/11/2023;shipped;10988;10988;1343.99
10989;392;03/02/2024;delivered;10989;10989;7126.3
10990;5973;02/04/2024;shipped;10990;10990;1883.54
10991;7875;12/06/2025;delivered;10991;10991;1007.95
10992;7519;08/10/2024;delivered;10992;10992;2870.78
10993;3927;17/06/2024;delivered;10993;10993;1548.71
10994;1893;12/02/2024;delivered;10994;10994;0
10995;1186;29/06/2024;pending;10995;10995;1378.59
10996;4040;31/03/2025;shipped;10996;10996;5046.61
10997;1068;19/08/2025;pending;10997;10997;6646.18
10998;6526;20/08/2025;cancelled;10998;10998;5860.16
10999;8275;17/04/2025;delivered;10999;10999;699.9
11000;4120;01/04/2025;delivered;11000;11000;8239.14
11001;9901;16/05/2025;shipped;11001;11001;1507.03
11002;1405;08/12/2024;delivered;11002;11002;2172.9
11003;6303;14/05/2025;shipped;11003;11003;10841.36
11004;1614;19/04/2024;shipped;11004;11004;686
11005;8493;30/01/2024;delivered;11005;11005;2914.45
11006;5000;27/02/2025;delivered;11006;11006;3717.32
11007;8865;28/09/2024;shipped;11007;11007;1357.94
11008;5356;10/05/2024;delivered;11008;11008;5270.58
11009;7107;21/08/2024;shipped;11009;11009;56.2
11010;6536;06/04/2024;shipped;11010;11010;4171.29
11011;3248;30/01/2024;delivered;11011;11011;8270.85
11012;6990;11/10/2023;delivered;11012;11012;912.55
11013;5799;09/02/2025;delivered;11013;11013;6617.88
11014;5699;14/12/2023;shipped;11014;11014;128.55
11015;1207;11/12/2024;delivered;11015;11015;16514.34
11016;4014;25/08/2024;shipped;11016;11016;12999.8
11017;4768;02/12/2024;delivered;11017;11017;495.72
11018;7207;03/07/2024;delivered;11018;11018;766.1
11019;9367;08/07/2025;delivered;11019;11019;5898.03
11020;1831;01/05/2024;shipped;11020;11020;5604.84
11021;2947;01/09/2024;shipped;11021;11021;2646.43
11022;303;18/01/2025;delivered;11022;11022;2321.32
11023;1892;17/09/2023;delivered;11023;11023;8929.48
11024;3568;24/06/2024;delivered;11024;11024;1839.31
11025;1859;24/02/2024;delivered;11025;11025;4578.76
11026;9748;05/05/2025;delivered;11026;11026;5063.84
11027;2426;29/12/2024;delivered;11027;11027;2027.39
11028;6508;24/03/2024;delivered;11028;11028;489.88
11029;2183;12/06/2025;delivered;11029;11029;830.8
11030;8247;09/03/2025;delivered;11030;11030;6075.98
11031;225;16/11/2023;delivered;11031;11031;3307.44
11032;4844;01/10/2023;delivered;11032;11032;1722.39
11033;5050;01/11/2024;pending;11033;11033;14416.64
11034;4483;25/01/2024;delivered;11034;11034;766.08
11035;6573;01/09/2024;delivered;11035;11035;10459.94
11036;4159;05/01/2025;delivered;11036;11036;1930.47
11037;7036;05/11/2024;delivered;11037;11037;8485.91
11038;2653;08/12/2023;shipped;11038;11038;315.9
11039;7024;01/09/2025;delivered;11039;11039;14432.17
11040;4573;24/09/2023;delivered;11040;11040;205.81
11041;762;25/01/2024;shipped;11041;11041;427.23
11042;9226;09/02/2024;delivered;11042;11042;1076.07
11043;8296;08/05/2025;delivered;11043;11043;2627.36
11044;4091;31/12/2023;shipped;11044;11044;48.58
11045;4265;08/03/2025;delivered;11045;11045;547.15
11046;2060;12/11/2024;shipped;11046;11046;9857.88
11047;5448;26/02/2024;shipped;11047;11047;14825.99
11048;4209;27/05/2024;delivered;11048;11048;8556.83
11049;764;31/12/2023;delivered;11049;11049;14666.39
11050;1567;17/03/2025;delivered;11050;11050;756.12
11051;6593;03/04/2024;shipped;11051;11051;7234.04
11052;4977;05/11/2024;shipped;11052;11052;8364.82
11053;1035;15/08/2024;delivered;11053;11053;4045.81
11054;1229;28/06/2025;delivered;11054;11054;10524.92
11055;6309;13/06/2025;shipped;11055;11055;2645.04
11056;2449;26/11/2023;delivered;11056;11056;6856.59
11057;9323;18/08/2024;shipped;11057;11057;5153.91
11058;8553;23/07/2025;shipped;11058;11058;4275.33
11059;9935;26/06/2025;delivered;11059;11059;1452.4
11060;3073;07/11/2024;shipped;11060;11060;5550.81
11061;9158;04/12/2024;delivered;11061;11061;9471.86
11062;3078;15/07/2024;delivered;11062;11062;567.6
11063;9987;03/05/2025;shipped;11063;11063;5096.02
11064;9695;27/12/2024;delivered;11064;11064;9028.99
11065;4242;07/06/2025;delivered;11065;11065;12997.63
11066;9381;12/09/2025;delivered;11066;11066;2288.52
11067;8947;14/06/2025;delivered;11067;11067;2001.8
11068;5854;16/01/2025;delivered;11068;11068;4600.46
11069;2089;20/04/2025;delivered;11069;11069;2865.39
11070;8395;21/09/2023;delivered;11070;11070;4620.03
11071;2764;24/10/2024;delivered;11071;11071;2486.04
11072;6636;15/09/2024;pending;11072;11072;2926.61
11073;1773;19/12/2023;delivered;11073;11073;6104.22
11074;344;24/09/2024;delivered;11074;11074;7149.17
11075;7252;28/12/2024;delivered;11075;11075;6364.35
11076;2218;05/04/2025;delivered;11076;11076;2215.37
11077;5316;03/02/2024;shipped;11077;11077;5452.42
11078;3223;04/05/2025;cancelled;11078;11078;2357.85
11079;287;01/04/2025;delivered;11079;11079;2351.74
11080;7605;27/10/2023;shipped;11080;11080;2940.18
11081;7231;04/08/2024;delivered;11081;11081;507.6
11082;3471;01/09/2025;delivered;11082;11082;2773.29
11083;4588;18/09/2023;delivered;11083;11083;2719.73
11084;5217;03/01/2024;delivered;11084;11084;738.68
11085;3114;23/06/2024;delivered;11085;11085;4709.67
11086;4216;08/07/2024;shipped;11086;11086;5992.54
11087;9155;16/04/2024;shipped;11087;11087;11815.7
11088;8079;23/09/2024;delivered;11088;11088;669.02
11089;2875;30/12/2023;delivered;11089;11089;9277.91
11090;7935;01/01/2024;delivered;11090;11090;3744.65
11091;1497;27/06/2025;shipped;11091;11091;15726.07
11092;5839;18/12/2023;delivered;11092;11092;8341.32
11093;9470;10/03/2025;shipped;11093;11093;1975.16
11094;9165;26/05/2024;shipped;11094;11094;3667.24
11095;6335;10/09/2025;shipped;11095;11095;1043.77
11096;7831;30/05/2024;delivered;11096;11096;2088.72
11097;5510;21/10/2024;delivered;11097;11097;17391.87
11098;7850;02/04/2024;delivered;11098;11098;8131.81
11099;5008;03/12/2023;cancelled;11099;11099;1767.19
11100;6523;11/05/2025;delivered;11100;11100;298.64
11101;7237;28/11/2024;delivered;11101;11101;10517.32
11102;8367;09/06/2024;delivered;11102;11102;14956.19
11103;4018;12/01/2025;shipped;11103;11103;3780.73
11104;5777;29/04/2024;delivered;11104;11104;1041.62
11105;2357;23/09/2024;delivered;11105;11105;18042.96
11106;578;08/10/2024;delivered;11106;11106;1745.16
11107;7670;27/04/2024;pending;11107;11107;2854.35
11108;4943;19/06/2024;delivered;11108;11108;2969.81
11109;8525;13/06/2024;shipped;11109;11109;4160.27
11110;2491;11/06/2025;delivered;11110;11110;3353.32
11111;5894;04/03/2024;delivered;11111;11111;949.96
11112;4665;19/01/2024;delivered;11112;11112;4265.14
11113;5031;09/04/2024;delivered;11113;11113;1467.93
11114;5525;18/03/2024;delivered;11114;11114;67.16
11115;5017;03/11/2023;delivered;11115;11115;8299.52
11116;1797;02/06/2025;pending;11116;11116;75.45
11117;9433;06/10/2024;delivered;11117;11117;0
11118;6458;14/04/2025;delivered;11118;11118;7607.35
11119;4245;13/11/2023;delivered;11119;11119;8688.52
11120;9948;26/06/2024;cancelled;11120;11120;11289.92
11121;205;24/01/2025;cancelled;11121;11121;10046.67
11122;7444;18/07/2024;delivered;11122;11122;12595.35
11123;7690;14/07/2024;pending;11123;11123;9237.22
11124;7268;22/09/2024;delivered;11124;11124;2989.59
11125;4452;22/08/2025;delivered;11125;11125;2353.87
11126;4478;23/10/2024;delivered;11126;11126;6369.92
11127;5675;29/05/2024;delivered;11127;11127;3828.04
11128;647;11/04/2025;pending;11128;11128;17193.52
11129;2931;11/09/2024;delivered;11129;11129;0
11130;8385;26/12/2023;shipped;11130;11130;766.16
11131;9843;07/03/2025;delivered;11131;11131;4761.68
11132;5544;25/08/2024;delivered;11132;11132;7939.59
11133;4690;03/05/2024;shipped;11133;11133;4985.89
11134;1062;14/06/2024;delivered;11134;11134;1574.32
11135;8401;31/03/2025;delivered;11135;11135;206.85
11136;7104;16/09/2023;shipped;11136;11136;214.68
11137;8060;01/09/2024;delivered;11137;11137;299.45
11138;112;22/03/2025;delivered;11138;11138;17590.9
11139;7584;11/02/2024;delivered;11139;11139;2723.37
11140;1718;29/08/2024;delivered;11140;11140;5229.29
11141;8307;21/03/2024;delivered;11141;11141;564.97
11142;6705;29/04/2024;shipped;11142;11142;1395.74
11143;4966;30/10/2024;delivered;11143;11143;5211.91
11144;6427;28/11/2023;delivered;11144;11144;6926.53
11145;3680;25/11/2023;delivered;11145;11145;6719.05
11146;8957;26/01/2025;delivered;11146;11146;1822.72
11147;2165;28/06/2025;shipped;11147;11147;1466.45
11148;1391;28/08/2024;shipped;11148;11148;14924.06
11149;9805;29/04/2024;delivered;11149;11149;10232.93
11150;8514;07/07/2025;delivered;11150;11150;296.07
11151;2647;03/07/2024;shipped;11151;11151;6813.45
11152;7221;04/08/2025;delivered;11152;11152;3398.51
