review_id,product_id,customer_id,rating,comment,review_date
3111,1186,4009,5,Fast delivery,2024-10-11
3112,918,6743,4,Not satisfied,2024-08-16
3113,4772,6810,2,Exceeded expectations,2024-01-16
3114,1850,2601,5,Value for money,2024-09-06
3115,3,4023,5,Exceeded expectations,2025-02-15
3116,1847,5519,4,Not satisfied,2024-05-09
3117,3875,9320,3,Too small,2023-09-19
3118,1835,2239,3,Too small,2023-12-14
3119,3157,6628,3,Not satisfied,2024-02-17
3120,54,5118,1,Value for money,2025-06-08
3121,1849,1733,2,Too small,2025-09-08
3122,3131,8198,2,Value for money,2025-06-15
3123,1099,8532,5,Fast delivery,2025-03-06
3124,4118,4003,3,Fast delivery,2024-05-23
3125,994,3808,1,Great quality,2025-06-24
3126,629,9771,5,Not satisfied,2024-04-14
3127,339,210,4,Exceeded expectations,2024-08-01
3128,1525,5188,2,Great quality,2025-03-02
3129,602,9259,3,Would buy again,2023-11-19
3130,1414,80,5,Value for money,2025-02-04
3131,2318,6005,1,Great quality,2024-01-16
3132,2107,7485,1,Fast delivery,2024-06-12
3133,3965,1616,3,Would buy again,2025-09-10
3134,188,6116,3,Fast delivery,2024-11-02
3135,517,2648,2,Too small,2025-05-31
3136,4999,1852,1,Fast delivery,2024-04-06
3137,297,4551,5,Value for money,2023-09-26
3138,289,8197,2,Exceeded expectations,2025-05-07
3139,2740,4090,5,Fast delivery,2023-10-02
3140,2626,3311,4,Would buy again,2025-01-24
3141,1800,5939,3,Would buy again,2025-01-01
3142,4701,6482,4,Great quality,2025-06-05
3143,2521,2342,4,Value for money,2024-09-25
3144,280,6936,4,Exceeded expectations,2023-11-22
3145,1319,9008,2,Value for money,2025-06-06
3146,169,1698,1,Too small,2024-11-20
3147,2661,4061,5,Not satisfied,2025-08-20
3148,1678,5928,3,Fast delivery,2024-05-12
3149,2156,4909,3,Value for money,2024-07-15
3150,263,2190,5,Value for money,2023-12-14
3151,2941,6551,1,Fast delivery,2024-11-21
3152,3502,3890,5,Exceeded expectations,2025-08-23
3153,4115,4830,2,Exceeded expectations,2024-08-03
3154,2341,9900,3,Would buy again,2024-10-27
3155,2489,1019,4,Great quality,2025-07-17
3156,2305,6784,3,Not satisfied,2024-05-14
3157,4303,7871,5,Would buy again,2024-04-02
3158,3055,2348,5,Fast delivery,2024-06-30
3159,1063,3849,2,Great quality,2024-09-05
3160,822,8666,3,Exceeded expectations,2024-05-15
3161,3431,4144,4,Would buy again,2024-11-01
3162,775,2681,1,Would buy again,2024-03-28
3163,1442,9721,1,Not satisfied,2024-11-29
3164,2927,7869,1,Fast delivery,2025-03-26
3165,2925,7350,4,Value for money,2024-02-27
3166,843,5300,3,Too small,2024-12-16
3167,4177,8405,1,Value for money,2023-09-16
3168,3557,8021,1,Would buy again,2025-07-31
3169,2689,1112,4,Would buy again,2025-02-14
3170,1934,5442,3,Fast delivery,2024-10-25
3171,4692,7500,5,Too small,2025-09-11
3172,36,5842,3,Fast delivery,2024-09-26
3173,4916,1158,4,Great quality,2025-03-12
3174,3552,7086,3,Fast delivery,2024-01-24
3175,2652,8813,1,Would buy again,2024-07-06
3176,2365,6907,3,Fast delivery,2024-02-26
3177,957,2578,4,Not satisfied,2024-07-23
3178,2550,1016,1,Value for money,2025-02-28
3179,1647,4809,1,Not satisfied,2025-09-10
3180,1175,6250,5,Value for money,2024-02-04
3181,2339,8329,4,Not satisfied,2024-02-25
3182,1151,5000,2,Great quality,2023-10-15
3183,3497,5111,3,Value for money,2025-02-09
3184,225,8315,4,Would buy again,2023-09-26
3185,226,5741,1,Would buy again,2024-09-23
3186,498,4224,3,Value for money,2024-01-12
3187,2564,6579,3,Fast delivery,2025-03-25
3188,3640,8143,4,Not satisfied,2024-09-24
3189,4841,8817,4,Value for money,2025-05-19
3190,1624,9909,2,Value for money,2024-09-13
3191,325,1488,2,Would buy again,2025-04-22
3192,2268,2299,4,Fast delivery,2024-01-03
3193,4117,1595,1,Fast delivery,2024-12-14
3194,3717,468,2,Too small,2024-11-01
3195,2461,5073,1,Value for money,2024-06-12
3196,4760,7569,5,Fast delivery,2024-02-11
3197,2844,6104,5,Great quality,2023-11-11
3198,4055,7820,3,Fast delivery,2025-03-25
3199,12,2556,1,Fast delivery,2024-08-12
3200,598,4952,2,Exceeded expectations,2024-11-06
3201,2297,3392,4,Fast delivery,2024-10-05
3202,2162,7339,5,Exceeded expectations,2023-10-06
3203,4048,961,1,Fast delivery,2024-08-03
3204,1608,1898,5,Fast delivery,2024-04-25
3205,4016,5819,5,Would buy again,2024-05-09
3206,3682,9152,3,Fast delivery,2025-01-20
3207,4975,2377,3,Great quality,2024-11-21
3208,4185,3838,5,Fast delivery,2024-11-16
3209,578,70,3,Value for money,2023-10-31
3210,2511,9300,5,Fast delivery,2023-11-21
3211,449,7205,5,Value for money,2024-10-09
3212,4534,4075,5,Would buy again,2024-08-08
3213,3825,9188,2,Exceeded expectations,2023-10-23
3214,1275,9254,4,Great quality,2025-01-15
3215,3242,4835,3,Exceeded expectations,2024-05-16
3216,1685,5169,2,Value for money,2024-07-04
3217,227,142,2,Exceeded expectations,2024-02-15
3218,1400,3016,5,Fast delivery,2024-07-19
3219,597,165,1,Fast delivery,2025-06-17
3220,62,9038,3,Value for money,2023-12-21
3221,4416,5821,4,Too small,2025-03-04
3222,1005,6241,5,Would buy again,2025-04-17
3223,4704,803,3,Fast delivery,2023-11-16
3224,4713,6771,5,Too small,2024-01-30
3225,127,9970,3,Great quality,2025-06-08
3226,778,6450,2,Not satisfied,2025-07-14
3227,109,2793,3,Fast delivery,2023-10-14
3228,3015,2601,2,Too small,2025-06-12
3229,67,6979,2,Fast delivery,2025-02-19
3230,2885,9257,4,Not satisfied,2025-03-30
3231,528,1412,3,Great quality,2024-01-16
3232,1183,2197,3,Would buy again,2024-10-14
3233,2137,707,4,Value for money,2025-06-13
3234,2274,2967,3,Great quality,2025-08-01
3235,921,989,1,Too small,2024-11-20
3236,1047,3991,2,Not satisfied,2024-04-06
3237,3628,8561,5,Exceeded expectations,2023-11-21
3238,2096,342,3,Not satisfied,2024-02-26
3239,1299,6048,5,Not satisfied,2023-11-05
3240,2400,4792,3,Would buy again,2024-08-12
3241,1333,7204,3,Exceeded expectations,2025-07-07
3242,1168,5543,1,Would buy again,2024-09-02
3243,535,7978,5,Exceeded expectations,2025-03-19
3244,2796,1549,1,Great quality,2025-08-12
3245,4048,3028,3,Value for money,2024-06-08
3246,2943,6831,4,Not satisfied,2024-05-04
3247,3904,9215,2,Not satisfied,2024-05-11
3248,2039,4883,5,Would buy again,2024-07-20
3249,880,8065,5,Exceeded expectations,2024-08-11
3250,3832,8301,3,Fast delivery,2023-12-19
3251,3097,4862,1,Value for money,2025-06-15
3252,4856,8932,3,Not satisfied,2024-09-01
3253,2178,5260,1,Fast delivery,2024-04-10
3254,977,7000,4,Value for money,2024-07-28
3255,3785,218,5,Value for money,2024-09-02
3256,4820,2150,5,Exceeded expectations,2024-05-11
3257,1052,2711,3,Fast delivery,2025-03-30
3258,168,4648,2,Great quality,2024-09-02
3259,3648,8564,5,Not satisfied,2024-04-12
3260,1407,7791,3,Value for money,2024-03-09
3261,1974,590,4,Not satisfied,2025-08-14
3262,2303,9571,5,Not satisfied,2025-07-25
3263,198,3196,4,Not satisfied,2023-11-03
3264,2945,8445,2,Value for money,2024-06-03
3265,3861,1993,1,Great quality,2023-11-08
3266,4127,5848,3,Great quality,2024-10-07
3267,2604,3956,2,Value for money,2024-08-20
3268,3830,3836,1,Not satisfied,2024-04-06
3269,1211,6068,3,Exceeded expectations,2025-03-03
3270,2504,554,2,Fast delivery,2024-08-18
3271,363,4038,3,Fast delivery,2025-01-04
3272,2416,8584,4,Exceeded expectations,2024-08-23
3273,2744,9892,2,Not satisfied,2024-11-07
3274,1356,615,1,Not satisfied,2025-08-04
3275,4455,2617,4,Would buy again,2024-04-15
3276,1643,3690,5,Too small,2023-11-26
3277,4375,3684,4,Great quality,2025-05-06
3278,4890,8713,1,Too small,2025-04-03
3279,2850,8142,4,Too small,2025-04-02
3280,4841,2930,2,Would buy again,2025-06-02
3281,2914,889,5,Exceeded expectations,2024-03-18
3282,3465,4000,4,Too small,2025-03-24
3283,4964,5019,2,Not satisfied,2024-06-09
3284,762,3391,2,Great quality,2024-10-23
3285,3182,5102,4,Fast delivery,2024-02-01
3286,3115,6966,4,Would buy again,2025-05-28
3287,2774,1454,2,Value for money,2023-10-14
3288,4486,2936,5,Great quality,2025-06-04
3289,4070,9184,4,Too small,2024-06-13
3290,531,2986,4,Exceeded expectations,2024-08-22
3291,4803,5917,5,Exceeded expectations,2023-12-17
3292,897,828,1,Fast delivery,2024-04-17
3293,1318,4609,2,Too small,2025-01-27
3294,2919,6032,5,Great quality,2025-01-05
3295,1545,4012,3,Exceeded expectations,2025-09-09
3296,1183,3651,2,Not satisfied,2024-08-08
3297,2776,6194,2,Fast delivery,2025-05-14
3298,334,6016,5,Exceeded expectations,2025-07-03
3299,4775,3180,2,Not satisfied,2024-10-06
3300,1067,939,2,Exceeded expectations,2025-08-14
3301,79,784,3,Great quality,2023-12-21
3302,2508,3489,3,Great quality,2024-02-06
3303,245,7664,1,Too small,2023-12-28
3304,3636,6831,2,Great quality,2024-09-27
3305,3612,9179,5,Not satisfied,2024-06-10
3306,3060,370,4,Not satisfied,2025-09-04
3307,1146,2588,4,Would buy again,2025-03-30
3308,2220,2549,4,Not satisfied,2025-05-30
3309,313,4576,1,Great quality,2025-07-02
3310,349,1724,5,Too small,2025-07-02
3311,1352,7795,3,Not satisfied,2025-04-08
3312,3836,7608,3,Too small,2025-06-25
3313,3067,7535,1,Would buy again,2023-12-29
3314,4691,4250,3,Fast delivery,2025-07-17
3315,4778,419,2,Great quality,2023-12-26
3316,980,9854,1,Too small,2025-02-05
3317,53,5901,4,Would buy again,2024-08-31
3318,2737,4316,1,Great quality,2025-09-02
3319,2813,1899,3,Value for money,2025-05-25
3320,3721,3658,5,Exceeded expectations,2025-03-09
3321,3394,2438,4,Would buy again,2023-10-04
3322,3563,3800,1,Not satisfied,2023-11-12
3323,4546,6061,1,Fast delivery,2025-03-28
3324,2855,5779,5,Value for money,2024-07-07
3325,756,704,5,Would buy again,2025-01-20
3326,350,1829,2,Fast delivery,2024-06-26
3327,1656,5829,2,Exceeded expectations,2023-09-20
3328,2402,3957,1,Value for money,2024-03-15
3329,918,871,1,Value for money,2025-06-15
3330,3047,3407,5,Too small,2024-11-05
3331,3464,1236,3,Fast delivery,2024-07-08
3332,3136,6053,1,Not satisfied,2024-11-28
3333,2868,6417,2,Fast delivery,2025-08-16
3334,3544,6921,2,Great quality,2023-10-23
3335,1642,1564,3,Would buy again,2025-05-04
3336,2907,7973,1,Exceeded expectations,2025-09-12
3337,124,1840,2,Would buy again,2025-01-13
3338,1979,2207,3,Value for money,2023-12-20
3339,3953,9793,1,Great quality,2025-03-27
3340,4164,7087,2,Exceeded expectations,2024-05-11
3341,244,3140,2,Too small,2025-01-09
3342,1360,2640,5,Fast delivery,2025-06-18
3343,4028,3470,2,Too small,2025-04-02
3344,154,682,4,Not satisfied,2025-01-24
3345,4421,2774,3,Value for money,2024-07-31
3346,1447,5785,5,Great quality,2025-03-10
3347,2866,4789,2,Would buy again,2025-05-18
3348,3639,2681,3,Not satisfied,2023-10-11
3349,960,5675,3,Not satisfied,2024-01-16
3350,2942,6182,3,Not satisfied,2025-06-16
3351,1108,958,2,Not satisfied,2024-05-23
3352,341,6169,5,Exceeded expectations,2024-09-26
3353,2807,466,5,Would buy again,2025-01-22
3354,1484,3093,5,Would buy again,2025-04-04
3355,3936,9486,1,Fast delivery,2025-06-20
3356,3476,2808,2,Too small,2025-06-01
3357,1217,906,5,Would buy again,2025-06-13
3358,4660,6880,2,Exceeded expectations,2025-08-13
3359,3633,2257,3,Great quality,2025-03-20
3360,3005,9064,1,Not satisfied,2024-06-21
3361,166,1962,3,Too small,2024-12-09
3362,1136,7008,4,Great quality,2024-12-01
3363,3330,5901,1,Too small,2024-02-06
3364,212,9270,2,Great quality,2025-09-09
3365,4730,1158,2,Not satisfied,2024-01-06
3366,206,6941,4,Exceeded expectations,2025-01-03
3367,1314,1849,3,Not satisfied,2024-12-22
3368,1576,2531,3,Too small,2023-12-22
3369,3006,8840,1,Would buy again,2025-08-03
3370,4992,315,2,Exceeded expectations,2024-07-06
3371,1538,9640,3,Value for money,2025-05-07
3372,504,9474,1,Exceeded expectations,2024-08-15
3373,4134,3236,3,Would buy again,2025-03-08
3374,1802,3734,1,Would buy again,2024-01-10
3375,2221,8993,3,Not satisfied,2024-03-16
3376,4270,4118,5,Value for money,2025-06-29
3377,3598,6938,4,Fast delivery,2024-07-21
3378,4755,8752,3,Too small,2023-10-05
3379,852,2727,1,Great quality,2024-09-22
3380,936,2556,3,Exceeded expectations,2024-05-24
3381,1092,7470,2,Exceeded expectations,2024-02-06
3382,2297,9959,5,Fast delivery,2024-03-25
3383,4453,5901,1,Value for money,2024-09-29
3384,623,6717,3,Value for money,2025-01-05
3385,2105,9357,4,Value for money,2023-12-29
3386,2315,8818,3,Exceeded expectations,2025-05-26
3387,1718,826,1,Fast delivery,2025-07-07
3388,1667,6294,3,Would buy again,2024-07-22
3389,1572,5330,2,Great quality,2025-06-18
3390,3608,2151,1,Great quality,2024-11-05
3391,2059,8341,5,Not satisfied,2023-10-25
3392,3920,2002,5,Not satisfied,2024-05-08
3393,1558,7813,1,Too small,2024-11-11
3394,1332,95,4,Great quality,2024-01-12
3395,4687,986,3,Fast delivery,2025-02-16
3396,2039,9226,1,Would buy again,2023-09-19
3397,1710,8245,3,Too small,2024-03-16
3398,803,8765,1,Value for money,2024-05-07
3399,4924,4612,5,Not satisfied,2023-10-17
3400,3518,2359,2,Not satisfied,2025-06-21
3401,1973,536,2,Fast delivery,2023-12-20
3402,1554,9456,4,Not satisfied,2023-12-31
3403,4969,4414,3,Great quality,2024-06-12
3404,109,9149,1,Not satisfied,2025-07-17
3405,2316,8776,3,Would buy again,2024-02-01
3406,4016,154,2,Too small,2024-08-15
3407,467,9628,3,Too small,2025-04-05
3408,1115,2743,4,Value for money,2024-07-09
3409,3716,9878,4,Too small,2024-03-06
3410,118,8179,4,Would buy again,2024-11-23
3411,4755,5858,4,Fast delivery,2024-06-23
3412,2995,3641,2,Would buy again,2025-08-29
3413,2185,4462,1,Value for money,2024-02-02
3414,2471,2121,2,Great quality,2024-02-25
3415,799,548,1,Not satisfied,2023-10-27
3416,4878,16,2,Would buy again,2024-12-20
3417,1760,5277,4,Not satisfied,2023-11-26
3418,3589,3504,3,Great quality,2024-12-15
3419,1725,9095,3,Not satisfied,2023-10-30
3420,3447,1430,2,Exceeded expectations,2024-02-14
3421,2094,4804,1,Exceeded expectations,2024-03-06
3422,4401,581,1,Exceeded expectations,2025-01-03
3423,784,7384,5,Too small,2025-05-11
3424,787,211,4,Too small,2024-11-16
3425,2105,4891,5,Value for money,2023-12-06
3426,4514,9366,2,Value for money,2024-05-09
3427,2955,9897,4,Would buy again,2025-05-15
3428,4301,2045,3,Value for money,2024-04-17
3429,839,6955,5,Would buy again,2024-08-12
3430,3308,7448,5,Too small,2024-11-20
3431,3307,4032,3,Exceeded expectations,2025-03-27
3432,2545,8918,2,Fast delivery,2025-07-29
3433,3383,9567,5,Fast delivery,2024-03-11
3434,2520,9151,1,Not satisfied,2025-08-22
3435,106,8674,3,Value for money,2023-10-04
3436,4058,1468,1,Great quality,2024-01-17
3437,2236,2529,3,Too small,2025-07-23
3438,3308,5199,2,Fast delivery,2025-04-17
3439,4850,4282,3,Great quality,2024-08-26
3440,4678,8843,1,Value for money,2023-11-28
3441,913,3218,4,Value for money,2025-06-03
3442,53,5677,3,Would buy again,2025-01-14
3443,4231,4723,3,Too small,2024-08-23
3444,1191,2045,1,Too small,2024-02-16
3445,1748,3686,3,Would buy again,2023-11-25
3446,1159,9713,5,Exceeded expectations,2024-03-05
3447,3452,395,4,Fast delivery,2023-09-28
3448,2602,6650,3,Not satisfied,2025-02-20
3449,2021,5932,3,Fast delivery,2023-11-20
3450,4959,6243,5,Exceeded expectations,2024-03-26
3451,3972,1752,4,Great quality,2024-12-22
3452,4813,7901,2,Fast delivery,2024-05-06
3453,3478,5726,3,Fast delivery,2024-07-24
3454,393,6849,2,Great quality,2024-12-11
3455,3081,7808,5,Too small,2024-09-15
3456,1259,7693,4,Value for money,2025-03-11
3457,500,6447,2,Not satisfied,2024-04-01
3458,4582,7205,4,Too small,2024-09-26
3459,3565,4490,1,Fast delivery,2024-08-12
3460,2241,9022,1,Too small,2025-08-25
3461,2357,3134,1,Fast delivery,2025-01-25
3462,2174,7462,4,Not satisfied,2024-03-05
3463,669,7949,3,Would buy again,2025-05-03
3464,2885,2338,2,Not satisfied,2025-04-03
3465,1844,4056,1,Fast delivery,2023-11-12
3466,4615,6244,2,Not satisfied,2024-02-23
3467,1616,7965,4,Fast delivery,2024-10-26
3468,702,1271,3,Value for money,2025-05-15
3469,577,7117,5,Too small,2025-05-04
3470,3329,7992,5,Great quality,2024-10-26
3471,4542,8970,3,Exceeded expectations,2025-08-02
3472,1497,8339,1,Would buy again,2025-05-03
3473,583,2360,2,Value for money,2024-06-27
3474,3532,4989,3,Value for money,2025-03-24
3475,2833,1234,3,Too small,2025-06-12
3476,3439,6638,3,Great quality,2024-01-07
3477,864,1018,2,Exceeded expectations,2023-12-27
3478,3314,1100,4,Too small,2025-02-03
3479,4725,1487,4,Too small,2023-12-09
3480,80,3597,5,Too small,2024-12-27
3481,3786,6450,3,Too small,2025-06-02
3482,2879,2484,3,Too small,2025-09-13
3483,1566,4331,4,Exceeded expectations,2024-04-17
3484,4107,3203,2,Too small,2024-12-05
3485,899,3102,5,Not satisfied,2025-09-09
3486,398,9557,5,Exceeded expectations,2025-01-28
3487,3350,4993,3,Not satisfied,2024-04-29
3488,1769,86,2,Fast delivery,2023-09-26
3489,4704,6943,2,Great quality,2025-03-09
3490,2009,5664,3,Great quality,2025-03-11
3491,2591,4229,5,Fast delivery,2024-06-17
3492,3511,1793,4,Great quality,2025-09-11
3493,3059,5741,2,Too small,2024-01-08
3494,2886,8534,3,Not satisfied,2023-10-15
3495,3360,4274,3,Great quality,2024-10-27
3496,2484,3056,2,Fast delivery,2024-08-13
3497,4303,1052,1,Exceeded expectations,2024-01-11
3498,4204,5488,3,Too small,2025-08-22
3499,2311,7414,3,Exceeded expectations,2024-04-13
3500,1752,5049,4,Would buy again,2024-08-31
3501,4668,3650,5,Value for money,2025-03-19
3502,1761,9303,3,Great quality,2024-05-06
3503,4316,1353,2,Exceeded expectations,2025-03-25
3504,4580,3269,3,Not satisfied,2024-09-21
3505,3784,133,2,Value for money,2024-10-24
3506,570,8456,2,Too small,2023-11-21
3507,2904,3459,1,Exceeded expectations,2024-10-15
3508,1754,1022,5,Exceeded expectations,2024-06-04
3509,3115,3404,1,Would buy again,2024-12-19
3510,2726,6754,2,Great quality,2023-09-26
3511,458,8806,2,Too small,2023-09-26
3512,2358,2008,5,Would buy again,2025-05-29
3513,4223,7829,2,Fast delivery,2023-12-14
3514,1035,8573,2,Too small,2024-08-12
3515,73,2103,1,Not satisfied,2024-09-16
3516,1160,5895,5,Value for money,2025-05-06
3517,4321,6914,5,Not satisfied,2024-09-29
3518,1767,586,3,Not satisfied,2024-12-22
3519,4285,1476,4,Not satisfied,2024-09-09
3520,2399,8574,4,Would buy again,2025-04-22
3521,1444,4673,5,Fast delivery,2025-02-03
3522,1541,9106,1,Would buy again,2025-05-05
3523,3737,9741,4,Too small,2025-05-26
3524,3056,8816,1,Not satisfied,2025-07-25
3525,4403,5536,1,Value for money,2024-06-14
3526,588,6606,1,Value for money,2023-10-05
3527,4505,1542,2,Too small,2024-11-06
3528,3036,4909,2,Exceeded expectations,2024-06-05
3529,3120,1558,5,Too small,2024-09-20
3530,4865,1791,2,Great quality,2025-09-10
3531,1859,2368,5,Not satisfied,2024-03-05
3532,4484,6661,1,Exceeded expectations,2025-03-31
3533,2802,8101,4,Great quality,2024-12-21
3534,2269,4254,3,Exceeded expectations,2023-12-30
3535,4502,5583,2,Not satisfied,2024-10-05
3536,380,6984,5,Would buy again,2023-11-18
3537,412,6009,4,Not satisfied,2024-02-09
3538,566,6223,4,Exceeded expectations,2025-08-27
3539,1878,3250,4,Great quality,2024-06-11
3540,2756,9240,4,Would buy again,2023-11-27
3541,3811,2371,4,Would buy again,2023-11-03
3542,3823,9985,4,Exceeded expectations,2024-06-16
3543,4120,3447,2,Value for money,2023-12-25
3544,906,4721,4,Exceeded expectations,2024-08-15
3545,177,7738,5,Too small,2025-09-15
3546,381,6347,5,Fast delivery,2025-02-24
3547,3965,2485,2,Not satisfied,2024-01-15
3548,2118,6811,2,Value for money,2025-06-04
3549,2548,574,4,Great quality,2025-07-09
3550,85,404,2,Would buy again,2024-08-07
3551,991,2611,2,Too small,2024-08-21
3552,894,3315,4,Too small,2025-05-09
3553,1941,1494,4,Value for money,2024-06-01
3554,3260,1101,3,Fast delivery,2024-02-19
3555,4954,9673,3,Would buy again,2025-04-11
3556,2139,1393,2,Too small,2025-03-15
3557,1539,9156,2,Too small,2024-09-30
3558,1222,1539,2,Would buy again,2024-03-04
3559,2632,5561,4,Would buy again,2025-06-11
3560,4469,1067,3,Too small,2024-05-13
3561,1792,4472,2,Value for money,2025-04-03
3562,508,2349,1,Fast delivery,2024-12-11
3563,4195,8338,1,Exceeded expectations,2024-08-02
3564,1711,279,4,Fast delivery,2025-06-11
3565,950,4886,3,Value for money,2025-06-19
3566,2010,9935,4,Would buy again,2024-06-01
3567,3112,4901,5,Fast delivery,2024-05-26
3568,3989,7774,1,Too small,2024-10-11
3569,4309,3909,1,Exceeded expectations,2025-03-14
3570,1807,5380,3,Fast delivery,2024-06-22
3571,725,9698,4,Not satisfied,2025-04-06
3572,3355,1360,1,Fast delivery,2023-10-29
3573,2511,6792,5,Exceeded expectations,2025-01-06
3574,4881,4523,5,Value for money,2024-08-18
3575,4761,1184,1,Value for money,2025-02-11
3576,2206,1319,1,Great quality,2024-05-21
3577,101,8886,3,Would buy again,2023-09-23
3578,942,3059,1,Value for money,2024-05-19
3579,674,4889,4,Too small,2024-11-10
3580,3710,2058,2,Not satisfied,2024-01-24
3581,848,2271,2,Exceeded expectations,2024-06-11
3582,2313,5228,1,Not satisfied,2024-01-27
3583,4599,6521,3,Fast delivery,2024-01-26
3584,4186,4965,4,Fast delivery,2023-10-22
3585,2211,7569,3,Not satisfied,2024-09-01
3586,1254,9868,1,Great quality,2024-10-08
3587,4751,690,2,Fast delivery,2023-10-28
3588,3659,649,1,Great quality,2024-11-29
3589,1347,6638,1,Exceeded expectations,2024-12-01
3590,4652,8740,3,Value for money,2025-05-17
3591,4862,352,4,Too small,2025-07-03
3592,2019,2387,5,Fast delivery,2025-03-03
3593,1527,7091,2,Great quality,2025-05-26
3594,3432,770,3,Fast delivery,2025-04-04
3595,4701,6672,4,Exceeded expectations,2024-10-22
3596,3109,2259,4,Great quality,2025-04-17
3597,5000,8584,2,Fast delivery,2024-12-03
3598,4103,26,5,Not satisfied,2024-02-29
3599,2303,8380,2,Would buy again,2025-08-02
3600,877,2481,5,Too small,2024-06-09
3601,4076,263,5,Value for money,2025-08-21
3602,580,4208,2,Fast delivery,2025-02-01
3603,4235,3931,1,Not satisfied,2024-06-22
3604,2160,287,4,Exceeded expectations,2024-10-23
3605,1167,7206,3,Would buy again,2024-06-01
3606,4044,8778,4,Not satisfied,2025-08-09
3607,115,2301,3,Great quality,2023-09-21
3608,801,7171,1,Fast delivery,2025-08-17
3609,1827,6057,4,Great quality,2024-07-03
3610,4180,4956,3,Fast delivery,2024-05-31
3611,3087,9159,2,Great quality,2024-12-25
3612,2985,8945,5,Would buy again,2024-10-15
3613,911,6589,2,Would buy again,2024-02-28
3614,538,928,5,Fast delivery,2024-08-11
3615,1883,5595,1,Would buy again,2023-11-19
3616,3443,702,4,Exceeded expectations,2024-09-11
3617,2614,2515,1,Fast delivery,2025-09-13
3618,1430,4283,3,Fast delivery,2025-07-18
3619,2754,7263,5,Fast delivery,2024-03-20
3620,4377,3257,1,Great quality,2024-06-04
3621,2256,2442,2,Would buy again,2025-07-23
3622,3975,9565,5,Fast delivery,2024-07-13
3623,3668,4052,1,Value for money,2024-06-25
3624,3372,9214,2,Too small,2025-08-11
3625,461,9815,5,Value for money,2023-12-06
3626,4956,6987,3,Great quality,2025-05-27
3627,4842,6565,2,Fast delivery,2025-03-07
3628,2389,5992,2,Exceeded expectations,2024-08-02
3629,3310,1160,4,Not satisfied,2024-03-15
3630,2453,1365,2,Not satisfied,2025-06-05
3631,4550,3941,2,Value for money,2025-07-01
3632,558,3799,1,Not satisfied,2024-03-23
3633,2733,551,5,Would buy again,2024-05-02
3634,139,814,5,Too small,2025-01-20
3635,4650,3369,5,Value for money,2023-10-07
3636,3419,9323,5,Too small,2025-05-28
3637,2346,3961,5,Great quality,2025-04-26
3638,4834,3043,3,Too small,2024-07-13
3639,168,2394,1,Would buy again,2025-02-14
3640,4508,1370,2,Fast delivery,2025-01-07
3641,1655,6659,5,Not satisfied,2025-03-14
3642,2257,6666,5,Exceeded expectations,2023-10-21
3643,46,7764,1,Would buy again,2024-11-17
3644,4997,3802,1,Not satisfied,2025-08-11
3645,270,2227,5,Not satisfied,2024-12-01
3646,996,3179,5,Would buy again,2025-04-04
3647,4794,4531,5,Great quality,2024-10-30
3648,3713,4052,5,Too small,2023-12-16
3649,1157,7951,4,Not satisfied,2024-11-20
3650,2848,3314,1,Too small,2024-02-22
3651,3181,713,2,Fast delivery,2023-10-08
3652,1937,4379,5,Would buy again,2025-01-03
3653,2566,5466,2,Too small,2024-12-13
3654,4529,7411,3,Value for money,2024-10-15
3655,3344,1165,2,Would buy again,2024-09-28
3656,1674,3425,1,Would buy again,2024-06-18
3657,4334,9845,4,Not satisfied,2024-02-01
3658,4530,8331,1,Would buy again,2024-11-23
3659,4754,1849,2,Would buy again,2025-04-21
3660,933,468,2,Too small,2024-06-11
3661,2337,6692,5,Value for money,2024-08-30
3662,3639,8714,1,Fast delivery,2025-05-25
3663,3110,4363,3,Exceeded expectations,2024-06-03
3664,686,6165,4,Not satisfied,2024-10-29
3665,2281,3529,5,Fast delivery,2024-02-15
3666,722,1090,4,Too small,2025-01-08
3667,1099,8331,5,Would buy again,2025-05-20
3668,3049,1156,2,Not satisfied,2023-12-29
3669,4010,9746,5,Too small,2025-07-24
3670,4788,1232,2,Exceeded expectations,2024-06-28
3671,7,7722,5,Would buy again,2024-03-02
3672,3788,3054,4,Exceeded expectations,2024-04-20
3673,2186,8517,2,Too small,2023-09-19
3674,3782,1634,2,Not satisfied,2024-10-04
3675,4415,2783,5,Value for money,2023-11-15
3676,3590,5774,2,Great quality,2025-06-29
3677,3817,8362,1,Fast delivery,2025-07-07
3678,3976,5893,5,Exceeded expectations,2024-11-18
3679,3876,5376,5,Great quality,2024-01-01
3680,2558,7363,5,Would buy again,2024-08-10
3681,42,466,5,Great quality,2025-08-20
3682,3645,477,2,Exceeded expectations,2024-06-05
3683,3044,1502,4,Great quality,2024-04-11
3684,1043,1850,2,Great quality,2024-05-27
3685,1009,4737,1,Exceeded expectations,2025-04-05
3686,2662,5038,3,Not satisfied,2025-08-12
3687,1841,1617,3,Great quality,2025-07-23
3688,3942,2208,5,Great quality,2025-08-15
3689,525,842,5,Not satisfied,2025-09-04
3690,2872,9322,5,Great quality,2024-11-08
3691,4233,5806,3,Would buy again,2024-03-29
3692,2362,3631,3,Great quality,2025-08-07
3693,2265,645,2,Great quality,2025-08-15
3694,2351,4233,2,Exceeded expectations,2024-09-12
3695,4171,8989,4,Great quality,2023-12-29
3696,907,8429,2,Exceeded expectations,2025-05-18
